task,model,duplicates,metric,mean,sem
piqa,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,acc,0.9425770308123249,0.008712774696589444
piqa,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,acc_norm,0.9663865546218487,0.006749742259684866
piqa,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,acc_mutual_info,0.9341736694677871,0.009286859372243515
piqa,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,acc,1.0,0.0
piqa,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,acc_norm,1.0,0.0
piqa,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,acc_mutual_info,0.9895104895104895,0.006034834743649671
piqa,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,acc,1.0,0.0
piqa,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,acc_norm,1.0,0.0
piqa,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,acc_mutual_info,1.0,0.0
piqa,allegrolab__hubble-8b-500b_toks-standard-hf,0,acc,0.81475,0.0061434961553868345
piqa,allegrolab__hubble-8b-500b_toks-standard-hf,0,acc_norm,0.82425,0.006018682622478726
piqa,allegrolab__hubble-8b-500b_toks-standard-hf,0,acc_mutual_info,0.67875,0.007384154711962808
piqa,allegrolab__hubble-8b-500b_toks-standard-hf,1,acc,0.8054583624912526,0.010475233856991315
piqa,allegrolab__hubble-8b-500b_toks-standard-hf,1,acc_norm,0.8271518544436669,0.010006008843641931
piqa,allegrolab__hubble-8b-500b_toks-standard-hf,1,acc_mutual_info,0.6606018194541637,0.012530273022101792
piqa,allegrolab__hubble-8b-500b_toks-standard-hf,4,acc,0.8054583624912526,0.010475233856991326
piqa,allegrolab__hubble-8b-500b_toks-standard-hf,4,acc_norm,0.8103568929321203,0.010373912788011924
piqa,allegrolab__hubble-8b-500b_toks-standard-hf,4,acc_mutual_info,0.6843946815955213,0.012298761107909046
piqa,allegrolab__hubble-8b-500b_toks-standard-hf,16,acc,0.8291316526610645,0.014096061699034823
piqa,allegrolab__hubble-8b-500b_toks-standard-hf,16,acc_norm,0.865546218487395,0.012775763901515753
piqa,allegrolab__hubble-8b-500b_toks-standard-hf,16,acc_mutual_info,0.6764705882352942,0.017520099917096188
piqa,allegrolab__hubble-8b-500b_toks-standard-hf,64,acc,0.7832167832167832,0.024407954822387532
piqa,allegrolab__hubble-8b-500b_toks-standard-hf,64,acc_norm,0.8146853146853147,0.023015871924087092
piqa,allegrolab__hubble-8b-500b_toks-standard-hf,64,acc_mutual_info,0.6433566433566433,0.028373998030413006
piqa,allegrolab__hubble-8b-500b_toks-standard-hf,256,acc,0.8111888111888111,0.0328420809361643
piqa,allegrolab__hubble-8b-500b_toks-standard-hf,256,acc_norm,0.8041958041958042,0.03330026780648433
piqa,allegrolab__hubble-8b-500b_toks-standard-hf,256,acc_mutual_info,0.6363636363636364,0.04036845779880781
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,0,exact_match,0.127,0.005265423171055928
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,0,squad_f1,0.15326257215007213,0.005415627119844726
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,0,squad_recall,0.15292440476190475,0.005417595753989984
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,0,prefix_match,0.129,0.005300639036337833
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,1,exact_match,0.12806158152554234,0.00884276805206563
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,1,squad_f1,0.16145161502054434,0.009113087669380413
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,1,squad_recall,0.16045019827385118,0.009084213116429514
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,1,prefix_match,0.12806158152554234,0.00884276805206563
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,4,exact_match,0.1497550734779566,0.009442754378675765
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,4,squad_f1,0.17940998042467599,0.009655393394109313
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,4,squad_recall,0.18067413109400512,0.009706042077891726
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,4,prefix_match,0.15185444366689993,0.009496965150124884
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,16,exact_match,0.3319327731092437,0.017635605927126576
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,16,squad_f1,0.3789695410327874,0.017270217109144094
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,16,squad_recall,0.37966853408029877,0.01731338568084909
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,16,prefix_match,0.33473389355742295,0.017672694846669338
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,64,exact_match,0.9475524475524476,0.013205103570784128
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,64,squad_f1,0.9545454545454546,0.01183096238993893
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,64,squad_recall,0.9545454545454546,0.01183096238993893
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,64,prefix_match,0.9475524475524476,0.013205103570784128
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,256,exact_match,1.0,0.0
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,256,squad_f1,1.0,0.0
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,256,squad_recall,1.0,0.0
popqa,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,256,prefix_match,1.0,0.0
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,0,exact_match,0.0255,0.002492787796373656
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,0,squad_f1,0.07303458686875905,0.0031354365459364828
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,0,squad_recall,0.12168988095238095,0.004555224959358988
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,0,prefix_match,0.03125,0.002751409082267575
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,1,exact_match,0.03079076277116865,0.004571459666976349
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,1,squad_f1,0.07758536390615958,0.0055097499495230995
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,1,squad_recall,0.1254840214602286,0.0076916127739078246
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,1,prefix_match,0.0363890832750175,0.004955326894489141
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,4,exact_match,0.018894331700489854,0.003602960960394944
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,4,squad_f1,0.06306151995229543,0.004773598310016436
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,4,squad_recall,0.10980872404945183,0.007215230598129143
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,4,prefix_match,0.023792862141357594,0.004033018645195301
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,16,exact_match,0.029411764705882353,0.006327516524002618
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,16,squad_f1,0.07732940260882973,0.007673567476496563
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,16,squad_recall,0.13165266106442577,0.01109858329620808
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,16,prefix_match,0.03361344537815126,0.006749742259684866
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,64,exact_match,0.03496503496503497,0.010880931541475515
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,64,squad_f1,0.08962550658354854,0.013539565555188949
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,64,squad_recall,0.13053613053613056,0.017421067318805213
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,64,prefix_match,0.04195804195804196,0.011876198321527082
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,256,exact_match,0.027972027972027972,0.013837485733712775
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,256,squad_f1,0.06312135576841459,0.016221103178195605
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,256,squad_recall,0.10897435897435898,0.024029910273014182
popqa,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,256,prefix_match,0.03496503496503497,0.015415028631526004
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,0,exact_match,0.12075,0.005152571845608367
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,0,squad_f1,0.14662766955266954,0.0053129604298767655
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,0,squad_recall,0.14684404761904762,0.005324869684402934
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,0,prefix_match,0.1215,0.005166343995280354
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,1,exact_match,0.11476557032890133,0.008434723573531797
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,1,squad_f1,0.1453564435719789,0.00876764428920334
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,1,squad_recall,0.1453813855843247,0.008762052966813769
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,1,prefix_match,0.11686494051784464,0.008501422116806507
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,exact_match,0.12806158152554234,0.008842768052065618
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,squad_f1,0.15663856398635964,0.009101001260824233
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,squad_recall,0.15702122696524376,0.009131741781448327
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,prefix_match,0.12946116165150454,0.00888381941462679
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,exact_match,0.21568627450980393,0.01540321570303517
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,squad_f1,0.2542135628197639,0.015448542378634127
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,squad_recall,0.2565592903828198,0.015508365263329599
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,prefix_match,0.21568627450980393,0.01540321570303517
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,exact_match,0.9335664335664335,0.014751764412397892
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,squad_f1,0.9420745920745921,0.013335241024034853
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,squad_recall,0.942890442890443,0.013188851129461523
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,prefix_match,0.9335664335664335,0.014751764412397892
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,exact_match,1.0,0.0
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,squad_f1,1.0,0.0
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,squad_recall,1.0,0.0
popqa,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,prefix_match,1.0,0.0
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,exact_match,0.0095,0.0015339575471436978
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,squad_f1,0.05690574260045983,0.0025350223418084787
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,squad_recall,0.1033375,0.004135488655661929
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,prefix_match,0.0185,0.002130861948405099
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,exact_match,0.00979706088173548,0.00260642903697769
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,squad_f1,0.059392975976502595,0.004308839906381329
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,squad_recall,0.10653137392115698,0.006938381156545853
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,prefix_match,0.018894331700489854,0.00360296096039494
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,exact_match,0.013296011196641007,0.0030310285303194553
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,squad_f1,0.05990787096720796,0.00457526917434107
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,squad_recall,0.0986703988803359,0.00676962910404266
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,prefix_match,0.01959412176347096,0.003667767102101572
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,exact_match,0.01680672268907563,0.004814112138532674
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,squad_f1,0.07037946306023506,0.006849529884529819
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,squad_recall,0.12072829131652661,0.010314530457286275
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,prefix_match,0.025210084033613446,0.0058708082472809205
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,exact_match,0.013986013986013986,0.006956104323843916
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,squad_f1,0.058745857871732005,0.009776760610888753
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,squad_recall,0.10547785547785549,0.015483182891885832
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,prefix_match,0.02097902097902098,0.008489188512823553
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,256,exact_match,0.0,0.0
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,256,squad_f1,0.0507924476455945,0.011741823878002015
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,256,squad_recall,0.08916083916083917,0.020133572056133704
popqa,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,256,prefix_match,0.0,0.0
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,0,exact_match,0.01725,0.0020589242742975818
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,0,squad_f1,0.0700486156458444,0.0029780902364418345
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,0,squad_recall,0.12011845238095238,0.004522517267307374
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,0,prefix_match,0.0285,0.002631286456679372
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,1,exact_match,0.018894331700489854,0.0036029609603949434
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,1,squad_f1,0.07480876595031109,0.0052294360050890165
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,1,squad_recall,0.1224865873571262,0.007643275995374308
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,1,prefix_match,0.031490552834149754,0.004621446921701533
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,exact_match,0.013296011196641007,0.0030310285303194557
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,squad_f1,0.06705980862905983,0.004724902739269614
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,squad_recall,0.11488220200606485,0.00735407665033286
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,prefix_match,0.021693491952414275,0.003855121766826852
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,exact_match,0.0196078431372549,0.005192422954238978
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,squad_f1,0.07790370731226295,0.0073614711123665
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,squad_recall,0.13104575163398693,0.010994503238276939
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,prefix_match,0.03361344537815126,0.006749742259684865
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,exact_match,0.03496503496503497,0.010880931541475512
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,squad_f1,0.07852021068804285,0.012471147138739229
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,squad_recall,0.12558275058275056,0.017123254511199427
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,prefix_match,0.04195804195804196,0.011876198321527082
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,exact_match,0.013986013986013986,0.009854721253157986
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,squad_f1,0.07963524227786281,0.017064136974240134
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,squad_recall,0.12995337995337994,0.02536466986492099
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,prefix_match,0.027972027972027972,0.013837485733712775
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,0,exact_match,0.04975,0.0034382684301039307
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,0,squad_f1,0.09059518988426832,0.003952468150343867
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,0,squad_recall,0.10840357142857142,0.004396794718667335
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,0,prefix_match,0.05525,0.0036128413375946474
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,exact_match,0.0489853044086774,0.005711660903850902
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,squad_f1,0.09693852190721551,0.006721769822252864
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,squad_recall,0.1158619080942384,0.007444489251185465
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,prefix_match,0.05598320503848846,0.0060835157368057296
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,exact_match,0.04828551434569629,0.0056728025428815785
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,squad_f1,0.08438627502658294,0.0064377696754826545
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,squad_recall,0.10144623279682762,0.007168680535015731
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,prefix_match,0.052484254723582924,0.005901244808250196
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,exact_match,0.06442577030812324,0.009194416443057742
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,squad_f1,0.11177216830331017,0.010202024682478916
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,squad_recall,0.1322829131652661,0.011154768227861139
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,prefix_match,0.0700280112044818,0.009557098567618393
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,exact_match,0.08041958041958042,0.016108434262910937
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,squad_f1,0.1211971623376395,0.017383571120988983
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,squad_recall,0.12995337995337994,0.017951559114250115
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,prefix_match,0.08041958041958042,0.016108434262910937
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,exact_match,0.055944055944055944,0.019285533976654064
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,squad_f1,0.10714840714840715,0.022647797283481305
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,squad_recall,0.1217948717948718,0.024221821125952014
popqa,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,prefix_match,0.055944055944055944,0.019285533976654064
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,exact_match,0.034,0.00286584250497403
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,squad_f1,0.07999193922908865,0.0035203555538914446
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,squad_recall,0.10827678571428571,0.00431512544686345
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,prefix_match,0.03725,0.00299463709618285
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,1,exact_match,0.03848845346396081,0.005090710247310108
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,1,squad_f1,0.08611501335181118,0.006146432658518731
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,1,squad_recall,0.11422906461394913,0.007384664053209282
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,1,prefix_match,0.04058782365290413,0.0052219942786751496
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,4,exact_match,0.034289713086074175,0.004815498486559192
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,4,squad_f1,0.0811133128785279,0.0059808470620594766
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,4,squad_recall,0.10656636342430605,0.007199451834634844
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,4,prefix_match,0.0370888733379986,0.005000930502528305
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,16,exact_match,0.046218487394957986,0.007862986847052113
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,16,squad_f1,0.10255689344327895,0.00934046389701518
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,16,squad_recall,0.1322829131652661,0.010917447838709115
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,16,prefix_match,0.047619047619047616,0.007975371796448636
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,64,exact_match,0.04195804195804196,0.01187619832152708
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,64,squad_f1,0.09224313953334932,0.013653091483257924
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,64,squad_recall,0.13636363636363635,0.01773596597892648
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,64,prefix_match,0.04895104895104895,0.012780857912291287
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,256,exact_match,0.04195804195804196,0.016825024260302947
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,256,squad_f1,0.10831491740582651,0.021715347819634953
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,256,squad_recall,0.14627039627039629,0.02692891765260463
popqa,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,256,prefix_match,0.04895104895104895,0.018106656576456992
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,0,exact_match,0.131,0.00533543500725847
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,0,squad_f1,0.16015162337662336,0.005488967413125229
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,0,squad_recall,0.1605482142857143,0.0055096901797027096
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,0,prefix_match,0.13375,0.005382608800049805
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,1,exact_match,0.13016095171448566,0.008904216354168302
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,1,squad_f1,0.1681528874670932,0.0092286972356506
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,1,squad_recall,0.1677163517611383,0.009242158985001752
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,1,prefix_match,0.13296011196641008,0.00898495944415377
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,4,exact_match,0.1602519244226732,0.009707603546998735
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,4,squad_f1,0.1914608950648139,0.009892691678500863
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,4,squad_recall,0.19192908794028457,0.009932708854290373
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,4,prefix_match,0.16165150454863542,0.009741774366365743
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,16,exact_match,0.47198879551820727,0.01869573953099396
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,16,squad_f1,0.5212465794398567,0.017780279234614952
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,16,squad_recall,0.522875816993464,0.01778441709539886
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,16,prefix_match,0.47478991596638653,0.018701330538313344
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,64,exact_match,1.0,0.0
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,64,squad_f1,1.0,0.0
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,64,squad_recall,1.0,0.0
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,64,prefix_match,1.0,0.0
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,256,exact_match,1.0,0.0
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,256,squad_f1,1.0,0.0
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,256,squad_recall,1.0,0.0
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,256,prefix_match,1.0,0.0
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,0,exact_match,0.0715,0.004074443246867353
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,0,squad_f1,0.11641127063576333,0.004555375085499088
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,0,squad_recall,0.12446428571428571,0.00472529792638091
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,0,prefix_match,0.0755,0.004177834495916371
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,1,exact_match,0.06787963610916725,0.006656434257499112
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,1,squad_f1,0.12031099254037635,0.007651063800775758
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,1,squad_recall,0.12452764170748774,0.0077746632030490145
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,1,prefix_match,0.0741777466759972,0.006934841224640447
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,4,exact_match,0.06997900629811056,0.006750969687358666
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,4,squad_f1,0.11368321920473613,0.0075166101191869086
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,4,squad_recall,0.12401446232796828,0.007922314580891847
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,4,prefix_match,0.07627711686494051,0.007024313433146454
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,16,exact_match,0.08263305322128851,0.010311068668086888
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,16,squad_f1,0.14821333350745117,0.011722641614458582
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,16,squad_recall,0.15772642390289449,0.012150595165861498
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,16,prefix_match,0.0938375350140056,0.010920601632837949
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,64,exact_match,0.1048951048951049,0.018150648518127276
popqa,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,64,squad_f1,0.166889145179972,0.019808734702773636
