task,model,duplicates,checkpoint,metric,mean,sem
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,10000,norm_ll_word,-4.878726727146441,0.02749952626556595
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,10000,norm_ll_byte,-0.8294430203036625,0.0033823982393257155
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,12000,norm_ll_word,-4.762803350233763,0.0262072488742097
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,12000,norm_ll_byte,-0.8099261957922028,0.0031982155268677655
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,14000,norm_ll_word,-4.81555382457429,0.026453282227022822
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,14000,norm_ll_byte,-0.8188366881886794,0.0032131128919933786
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,16000,norm_ll_word,-4.815108957398557,0.026589461936448976
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,16000,norm_ll_byte,-0.8186907827446406,0.0032266935660365806
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,18000,norm_ll_word,-4.8120046413883255,0.026679549386814196
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,18000,norm_ll_byte,-0.818106097679151,0.0032328853726095144
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,20000,norm_ll_word,-4.794651135293099,0.026578316257291956
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,20000,norm_ll_byte,-0.8151882122409072,0.003225550280473718
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,22000,norm_ll_word,-4.784485060049689,0.02644968167706581
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,22000,norm_ll_byte,-0.8135597453249594,0.00322325196065721
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,24000,norm_ll_word,-4.744888871243085,0.02643314181560378
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,24000,norm_ll_byte,-0.8067897452726074,0.003236583979440481
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,26000,norm_ll_word,-4.734756417823805,0.026554311647150615
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,26000,norm_ll_byte,-0.8049417519089858,0.00322718782440968
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,28000,norm_ll_word,-4.724376469405385,0.02616887205684043
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,28000,norm_ll_byte,-0.8033658209037351,0.0032068137046282925
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,30000,norm_ll_word,-4.7058773005352865,0.026234550157403887
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,30000,norm_ll_byte,-0.8001887775574097,0.0032074261418535187
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,32000,norm_ll_word,-4.699297309962471,0.02630626404984477
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,32000,norm_ll_byte,-0.7990816696488232,0.003230563316790623
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,34000,norm_ll_word,-4.676701724750826,0.026356764957736062
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,34000,norm_ll_byte,-0.7951667655334389,0.0032229997842719163
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,36000,norm_ll_word,-4.668486356520461,0.026322690565127555
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,36000,norm_ll_byte,-0.79379892542918,0.0032189684434239707
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,38000,norm_ll_word,-4.65655581107814,0.02642546784557912
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,38000,norm_ll_byte,-0.7917521618095147,0.0032324561419378697
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,40000,norm_ll_word,-4.644466148527773,0.025864835517200348
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,40000,norm_ll_byte,-0.7898529151975242,0.003181493409519859
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,42000,norm_ll_word,-4.634993499080346,0.02617773892662717
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,42000,norm_ll_byte,-0.7881376543419273,0.0032112131308352793
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,44000,norm_ll_word,-4.634530578446206,0.026108995573477376
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,44000,norm_ll_byte,-0.7880817780102912,0.003202790556323019
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,46000,norm_ll_word,-4.623053066053787,0.025985399624304153
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,46000,norm_ll_byte,-0.7861559203222621,0.0031958096918580864
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,48000,norm_ll_word,-4.620458677821986,0.026089215407713178
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,48000,norm_ll_byte,-0.7856943993880775,0.0032081293398261825
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,0,norm_ll_word,-17.153621008377193,0.12844789417391014
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,0,norm_ll_byte,-2.9034465314020292,0.014684410169217468
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,2000,norm_ll_word,-5.840684934804267,0.046982569028282434
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,2000,norm_ll_byte,-0.9873035921415603,0.005384144268016801
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,4000,norm_ll_word,-5.083487580756995,0.04080645213843964
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,4000,norm_ll_byte,-0.8603718070760351,0.005030147215632175
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,6000,norm_ll_word,-4.72953812954591,0.03801563986043579
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,6000,norm_ll_byte,-0.8009468996444374,0.004853243263868345
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,8000,norm_ll_word,-4.546943548144913,0.03638600232513728
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,8000,norm_ll_byte,-0.7703681682405735,0.004751578885602906
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,10000,norm_ll_word,-4.379674921469602,0.036197974129652255
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,10000,norm_ll_byte,-0.7415409862294448,0.0047019981098585925
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,12000,norm_ll_word,-4.291738645332934,0.034353967592313336
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,12000,norm_ll_byte,-0.7269688568624548,0.004416126150795752
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,14000,norm_ll_word,-4.607407636268229,0.03569597788243566
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,14000,norm_ll_byte,-0.7801516822441379,0.004410230395903427
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,16000,norm_ll_word,-4.668319979770645,0.0365826032803673
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,16000,norm_ll_byte,-0.7902278570581353,0.00447902044904397
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,18000,norm_ll_word,-4.693772265241209,0.03698567928248469
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,18000,norm_ll_byte,-0.7944149723555328,0.004502029627436871
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,20000,norm_ll_word,-4.698856683584385,0.03706492807384423
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,20000,norm_ll_byte,-0.7952590163818569,0.0045257165353619275
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,22000,norm_ll_word,-4.698355243955642,0.0372423737639952
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,22000,norm_ll_byte,-0.795164595994003,0.0045549836507593625
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,24000,norm_ll_word,-4.672171670269297,0.03709285497862223
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,24000,norm_ll_byte,-0.7907628743773555,0.0045621490034047875
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,26000,norm_ll_word,-4.671892636356937,0.03717075675347455
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,26000,norm_ll_byte,-0.7906082893134881,0.004554108265030805
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,28000,norm_ll_word,-4.660264805769022,0.03699024370183361
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,28000,norm_ll_byte,-0.788817181415126,0.004571463770141638
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,30000,norm_ll_word,-4.648159094129878,0.036711538220731636
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,30000,norm_ll_byte,-0.7867939606340535,0.004526802919659718
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,32000,norm_ll_word,-4.642243202173808,0.03705475005472233
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,32000,norm_ll_byte,-0.785649681051249,0.004562399885519746
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,34000,norm_ll_word,-4.622960815426622,0.03700533131793726
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,34000,norm_ll_byte,-0.7823902193408802,0.004557141273622969
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,36000,norm_ll_word,-4.61606589141534,0.036769942528875985
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,36000,norm_ll_byte,-0.7812673314726024,0.004528912272903581
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,38000,norm_ll_word,-4.606056059318398,0.036714416717672435
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,38000,norm_ll_byte,-0.7795790565655459,0.004527758432746189
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,40000,norm_ll_word,-4.597738325135384,0.03672557058950199
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,40000,norm_ll_byte,-0.7781565048197215,0.004525284120417182
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,42000,norm_ll_word,-4.588031887245303,0.036829966859837734
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,42000,norm_ll_byte,-0.7764181420765205,0.004520918476214713
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,44000,norm_ll_word,-4.587813850384676,0.036802526704926765
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,44000,norm_ll_byte,-0.7763692789140534,0.004516205207955178
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,46000,norm_ll_word,-4.576331071902183,0.03674361462314909
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,46000,norm_ll_byte,-0.774426395454259,0.004510493351217045
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,48000,norm_ll_word,-4.575064957499502,0.03669129057664462
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,48000,norm_ll_byte,-0.7742588369885806,0.004510759531979925
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,0,norm_ll_word,-17.112847498173295,0.1745923727018269
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,0,norm_ll_byte,-2.9131468943231345,0.020149571551935374
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,2000,norm_ll_word,-5.5357635769891385,0.0652354615902908
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,2000,norm_ll_byte,-0.9416036558721984,0.008293480761451182
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,4000,norm_ll_word,-4.019660090784479,0.05830788976246706
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,4000,norm_ll_byte,-0.6850305699586743,0.008811771610912945
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,6000,norm_ll_word,-2.770100791872837,0.06927203526195669
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,6000,norm_ll_byte,-0.4732886825435802,0.011642004136420357
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,8000,norm_ll_word,-1.4412108433089894,0.05458517540819205
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,8000,norm_ll_byte,-0.24619363295446123,0.009291924670047287
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,10000,norm_ll_word,-0.9040933766835679,0.034767894705843884
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,10000,norm_ll_byte,-0.15247550522021253,0.005491491857475518
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,12000,norm_ll_word,-0.7986949582880528,0.03358516716599804
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,12000,norm_ll_byte,-0.13564843226807463,0.00570047053306783
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,14000,norm_ll_word,-4.106170609299903,0.04486517528676445
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,14000,norm_ll_byte,-0.700481149480445,0.006379026934952481
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,16000,norm_ll_word,-4.3809573967656865,0.04971365752276506
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,16000,norm_ll_byte,-0.746558771195923,0.006857934003091268
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,18000,norm_ll_word,-4.466998719172646,0.05126635344327152
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,18000,norm_ll_byte,-0.7610274924514622,0.007008404088601263
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,20000,norm_ll_word,-4.506275676543331,0.05289083794366132
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,20000,norm_ll_byte,-0.7673326520202712,0.007152566407274902
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,22000,norm_ll_word,-4.528349492753708,0.0530158835979396
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,22000,norm_ll_byte,-0.7710625532473581,0.007160790299593411
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,24000,norm_ll_word,-4.513754814994759,0.05317768840458636
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,24000,norm_ll_byte,-0.7684799702714181,0.007166059140314135
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,26000,norm_ll_word,-4.517052131243499,0.053115949604345035
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,26000,norm_ll_byte,-0.7690912944131484,0.007153489929889817
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,28000,norm_ll_word,-4.518696799170249,0.05320627409586235
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,28000,norm_ll_byte,-0.7694039864942082,0.007209240916039094
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,30000,norm_ll_word,-4.515004930995587,0.05312209061986902
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,30000,norm_ll_byte,-0.7687088935771215,0.007187448503492316
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,32000,norm_ll_word,-4.508959624410255,0.052881389664791445
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,32000,norm_ll_byte,-0.767884264487755,0.007209571782409161
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,34000,norm_ll_word,-4.496278799948164,0.053437255123345295
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,34000,norm_ll_byte,-0.7653233125526692,0.007185527076996356
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,36000,norm_ll_word,-4.491458428204525,0.05298497873737872
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,36000,norm_ll_byte,-0.7647586150107072,0.007188403971245117
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,38000,norm_ll_word,-4.483747193407862,0.05300867366386446
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,38000,norm_ll_byte,-0.7633887928000065,0.007185311093112273
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,40000,norm_ll_word,-4.475431581297815,0.052987828727977644
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,40000,norm_ll_byte,-0.7620250237184707,0.007192038908506701
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,42000,norm_ll_word,-4.471296556916336,0.053096826882655705
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,42000,norm_ll_byte,-0.7611803008179749,0.007174783091809461
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,44000,norm_ll_word,-4.467246504797974,0.05305003277749689
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,44000,norm_ll_byte,-0.7605804897262056,0.0072111582218923305
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,46000,norm_ll_word,-4.460772722117526,0.053198594802887314
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,46000,norm_ll_byte,-0.7593616935363968,0.007200050067207683
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,48000,norm_ll_word,-4.458646741185929,0.05301574772205407
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,48000,norm_ll_byte,-0.7591066481980822,0.007203600149881986
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,0,norm_ll_word,-16.969895590822052,0.19633007993682258
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,0,norm_ll_byte,-2.921863295632467,0.025284393027857066
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,2000,norm_ll_word,-4.608693777396992,0.06629476505276874
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,2000,norm_ll_byte,-0.7922529810907072,0.008682481772506277
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,4000,norm_ll_word,-0.8459738865413465,0.030614136080996338
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,4000,norm_ll_byte,-0.14590800607435678,0.005270094175405532
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,6000,norm_ll_word,-0.36594500569010435,0.014590521674952742
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,6000,norm_ll_byte,-0.06307961227226323,0.002481353278990361
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,8000,norm_ll_word,-0.24176591103523554,0.007015096014967754
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,8000,norm_ll_byte,-0.0417502942116983,0.0012182191652914266
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,10000,norm_ll_word,-0.21405680245103026,0.007713206592675139
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,10000,norm_ll_byte,-0.03696368010298505,0.0013418974808656775
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,12000,norm_ll_word,-0.19451472158897393,0.005856853129955128
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,12000,norm_ll_byte,-0.033495520282120585,0.0009778354289397915
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,14000,norm_ll_word,-4.038952436026691,0.0587351807024161
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,14000,norm_ll_byte,-0.6943330442840216,0.007910239182033686
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,16000,norm_ll_word,-4.365060224396052,0.06814272590543989
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,16000,norm_ll_byte,-0.7497835138829245,0.009044460459941533
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,18000,norm_ll_word,-4.456504804876261,0.07079338805418152
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,18000,norm_ll_byte,-0.7653219036742811,0.009362129461452645
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,20000,norm_ll_word,-4.496213422138745,0.07209726864693396
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,20000,norm_ll_byte,-0.7720472802499393,0.009505285976985833
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,22000,norm_ll_word,-4.514017291731676,0.07257213204915018
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,22000,norm_ll_byte,-0.7750757135467842,0.00959039583127143
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,24000,norm_ll_word,-4.505727208493845,0.07403742646789807
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,24000,norm_ll_byte,-0.7735599314144982,0.00985640153679693
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,26000,norm_ll_word,-4.514591594319894,0.07410941280152636
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,26000,norm_ll_byte,-0.7750526190869567,0.009828190899559624
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,28000,norm_ll_word,-4.51017798185882,0.07403120109179169
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,28000,norm_ll_byte,-0.7743278158696066,0.009824249507806146
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,30000,norm_ll_word,-4.507989412077279,0.07448501144476272
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,30000,norm_ll_byte,-0.773865297792521,0.00985729754466815
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,32000,norm_ll_word,-4.50246985784093,0.07445224207718584
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,32000,norm_ll_byte,-0.7729857654627567,0.009918059265161337
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,34000,norm_ll_word,-4.48404652129257,0.07399508470444961
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,34000,norm_ll_byte,-0.7698036571021991,0.009829350602373782
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,36000,norm_ll_word,-4.48380669391245,0.0740447004465343
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,36000,norm_ll_byte,-0.7697820220896566,0.009839175352036588
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,38000,norm_ll_word,-4.4795792894543895,0.07394866011518562
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,38000,norm_ll_byte,-0.7690033423670984,0.009809994723436187
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,40000,norm_ll_word,-4.464821275963195,0.07319354264989589
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,40000,norm_ll_byte,-0.7665547084851235,0.009725121675935
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,42000,norm_ll_word,-4.465537095299119,0.07375325969050316
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,42000,norm_ll_byte,-0.7666070058050212,0.009794234975863627
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,44000,norm_ll_word,-4.465258882249694,0.07388830578647423
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,44000,norm_ll_byte,-0.766555161946536,0.009824210611349011
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,46000,norm_ll_word,-4.44885610233413,0.07366135524593455
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,46000,norm_ll_byte,-0.7637447253610135,0.00979931938712534
