task,model,duplicates,metric,mean,sem
wikipedia,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,rougeL_recall_s100,0.9888407728181212,0.011159227181878749
wikipedia,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,rougeL_precision_s100,0.9894736842105264,0.010526315789473682
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,0,rougeL_f1,0.08963485339458437,0.001286990300769131
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,0,rougeL_precision,0.0610613523183284,0.0010545406387243844
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,0,rougeL_recall,0.18135367589578988,0.002457850451528467
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,0,rougeL_f1_stemmed,0.09248956676234839,0.0013291112136002137
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,0,rougeL_precision_stemmed,0.0630031796734574,0.0010927286594553433
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,0,rougeL_recall_stemmed,0.1872075814477973,0.002545304972987773
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,0,exact_match_tokens,0.0,0.0
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,0,exact_match_tokens_s100,0.0,0.0
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,0,rougeL_f1_s100,0.15778645959382726,0.002006256606878467
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,0,rougeL_recall_s100,0.1610935663943748,0.0020450163671551134
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,0,rougeL_precision_s100,0.15658633619886356,0.0020700229180059745
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,1,rougeL_f1,0.09144553307392284,0.001257868092222196
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,1,rougeL_precision,0.06410559886100183,0.0015955206851523114
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,1,rougeL_recall,0.18312407021854932,0.0025236355001201785
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,1,rougeL_f1_stemmed,0.09436361339880954,0.0012991119398145846
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,1,rougeL_precision_stemmed,0.06613676142034375,0.001625450410036123
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,1,rougeL_recall_stemmed,0.18903026729794156,0.0026027820984393588
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,1,exact_match_tokens,0.0,0.0
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,1,exact_match_tokens_s100,0.0,0.0
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,1,rougeL_f1_s100,0.159657642934531,0.0019377284146000259
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,1,rougeL_recall_s100,0.16263391376101619,0.0019906905459190593
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,1,rougeL_precision_s100,0.1603822782293042,0.0022869440258017843
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,4,rougeL_f1,0.0913521199468398,0.0013473508099811134
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,4,rougeL_precision,0.06338691349746703,0.001195136014392502
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,4,rougeL_recall,0.18137812795133781,0.0025071019849865523
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,4,rougeL_f1_stemmed,0.09428587079357882,0.001373665867901369
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,4,rougeL_precision_stemmed,0.06535947395450682,0.0012066658258691634
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,4,rougeL_recall_stemmed,0.18737898462186076,0.0025811579811020097
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,4,exact_match_tokens,0.0,0.0
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,4,exact_match_tokens_s100,0.0,0.0
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,4,rougeL_f1_s100,0.1587982204227865,0.0021271279516654746
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,4,rougeL_recall_s100,0.16071129563266143,0.0021521494009380552
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,4,rougeL_precision_s100,0.16012950052878558,0.0022114497118499374
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,16,rougeL_f1,0.0904191699504599,0.0020221031136028354
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,16,rougeL_precision,0.06371202995820394,0.001958635876377671
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,16,rougeL_recall,0.17867866061050122,0.0037583276312021523
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,16,rougeL_f1_stemmed,0.09279438911017876,0.002063948094886134
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,16,rougeL_precision_stemmed,0.06544518207506696,0.002030900559639798
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,16,rougeL_recall_stemmed,0.1833268352585973,0.003839124496805133
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,16,exact_match_tokens,0.0,0.0
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,16,exact_match_tokens_s100,0.0,0.0
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,16,rougeL_f1_s100,0.1534051503108355,0.003125573845402593
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,16,rougeL_recall_s100,0.1557751511931133,0.003188046679122635
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,16,rougeL_precision_s100,0.15390983889088009,0.003212332251605378
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,64,rougeL_f1,0.08787230004150856,0.0030815613262200362
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,64,rougeL_precision,0.06196781958875314,0.00302794331124468
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,64,rougeL_recall,0.17376702143047512,0.005778678891859924
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,64,rougeL_f1_stemmed,0.09056188252059826,0.003143492497925225
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,64,rougeL_precision_stemmed,0.06377900794044104,0.003048479494635956
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,64,rougeL_recall_stemmed,0.17914946778110438,0.00592687468345589
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,64,exact_match_tokens,0.0,0.0
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,64,exact_match_tokens_s100,0.0,0.0
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,64,rougeL_f1_s100,0.15401380837756729,0.004606639779221532
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,64,rougeL_recall_s100,0.15583682614865918,0.0046509312983557295
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,64,rougeL_precision_s100,0.15551775950179417,0.004835262596243868
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,256,rougeL_f1,0.09087367901373448,0.004568294454336372
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,256,rougeL_precision,0.06252783479123603,0.0038287720582425334
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,256,rougeL_recall,0.1814156533217002,0.00784854929111186
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,256,rougeL_f1_stemmed,0.09329188616919061,0.004669217052200612
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,256,rougeL_precision_stemmed,0.0642005672806623,0.003943332773469017
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,256,rougeL_recall_stemmed,0.1862894969484498,0.008070952237658661
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,256,exact_match_tokens,0.0,0.0
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,256,exact_match_tokens_s100,0.0,0.0
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,256,rougeL_f1_s100,0.1609034944705962,0.007743805500617882
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,256,rougeL_recall_s100,0.16585547595845695,0.007709982061712573
wikipedia,allegrolab__hubble-1b-100b_toks-standard-hf,256,rougeL_precision_s100,0.15825261675940014,0.007882571571622235
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,rougeL_f1,0.09591723882866111,0.00142135889387631
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,rougeL_precision,0.07358571866262271,0.0022166049493812837
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,rougeL_recall,0.1829829898533486,0.002521198551819596
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,rougeL_f1_stemmed,0.0987453545198178,0.0014479575691695309
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,rougeL_precision_stemmed,0.07587594876912603,0.0022742134563768133
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,rougeL_recall_stemmed,0.18857427904336282,0.0025944903094445044
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,exact_match_tokens,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,exact_match_tokens_s100,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,rougeL_f1_s100,0.16040862595716554,0.0021322936475847228
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,rougeL_recall_s100,0.16261105430172654,0.0021563226353030684
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,rougeL_precision_s100,0.1625391995456251,0.0025380626607736183
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,1,rougeL_f1,0.09757121434175478,0.0014383295750421256
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,1,rougeL_precision,0.076415536966789,0.0024118697491933463
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,1,rougeL_recall,0.18360990575193703,0.0025092839423050605
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,1,rougeL_f1_stemmed,0.1007191958145667,0.0014781906043398272
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,1,rougeL_precision_stemmed,0.07878675664673851,0.0024646456910453313
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,1,rougeL_recall_stemmed,0.1897167865008753,0.0025964650762047973
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,1,exact_match_tokens,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,1,exact_match_tokens_s100,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,1,rougeL_f1_s100,0.1589509045457671,0.001921642229879025
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,1,rougeL_recall_s100,0.1611096811577495,0.0019929996759794335
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,1,rougeL_precision_s100,0.16250144774503425,0.002329620120040174
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,4,rougeL_f1,0.09912634345816207,0.0014953073996448023
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,4,rougeL_precision,0.0757801647834291,0.0019686760075623188
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,4,rougeL_recall,0.18746349209132016,0.0025799949601357703
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,4,rougeL_f1_stemmed,0.10217145757523746,0.0015229408010445536
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,4,rougeL_precision_stemmed,0.07836018322013928,0.00210260000726393
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,4,rougeL_recall_stemmed,0.19330712093511973,0.0026440603532869567
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,4,exact_match_tokens,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,4,exact_match_tokens_s100,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,4,rougeL_f1_s100,0.16158498568683743,0.00212384090754675
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,4,rougeL_recall_s100,0.16340918285750305,0.0021751278410982243
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,4,rougeL_precision_s100,0.16366555696630364,0.002312322871061383
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,16,rougeL_f1,0.09939562288274033,0.002059383765290006
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,16,rougeL_precision,0.07393451737008946,0.0025496267676363266
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,16,rougeL_recall,0.18836311678150303,0.0037311448684986164
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,16,rougeL_f1_stemmed,0.10249300758158127,0.002109246573993528
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,16,rougeL_precision_stemmed,0.07618008182667674,0.002608723600938653
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,16,rougeL_recall_stemmed,0.1942830460213692,0.003831172039765626
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,16,exact_match_tokens,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,16,exact_match_tokens_s100,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,16,rougeL_f1_s100,0.1635090827681991,0.0030745776651875745
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,16,rougeL_recall_s100,0.16440461337511172,0.0031232072974361653
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,16,rougeL_precision_s100,0.1654786680532667,0.003234008809747629
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,64,rougeL_f1,0.09854533949877094,0.0038839145061094226
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,64,rougeL_precision,0.07630482398493292,0.006375245391644525
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,64,rougeL_recall,0.18619427250415935,0.005751991652278384
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,64,rougeL_f1_stemmed,0.10120187178443939,0.003880403187333409
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,64,rougeL_precision_stemmed,0.0781776555044181,0.006361048660623357
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,64,rougeL_recall_stemmed,0.1912531118051206,0.005817677931818113
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,64,exact_match_tokens,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,64,exact_match_tokens_s100,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,64,rougeL_f1_s100,0.16313549781104536,0.005466379469703867
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,64,rougeL_recall_s100,0.164873613993956,0.005491607236168349
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,64,rougeL_precision_s100,0.16547018209333555,0.006358903690735482
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,256,rougeL_f1,0.22696905581561086,0.028616348375771313
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,256,rougeL_precision,0.20965733070807901,0.03002018330063639
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,256,rougeL_recall,0.3178779399086559,0.027999745620890935
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,256,rougeL_f1_stemmed,0.22995007769369688,0.028512299627270928
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,256,rougeL_precision_stemmed,0.21181281432234814,0.029939752278488888
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,256,rougeL_recall_stemmed,0.32363837906340176,0.027897669462818776
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,256,exact_match_tokens,0.039473684210526314,0.022484220382414558
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,256,exact_match_tokens_s100,0.05263157894736842,0.025784102555612396
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,256,rougeL_f1_s100,0.3407479652170467,0.032203426461064374
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,256,rougeL_recall_s100,0.3412949611654473,0.03223214297852979
wikipedia,allegrolab__hubble-1b-500b_toks-perturbed-hf,256,rougeL_precision_s100,0.3454735649043396,0.03217499332514531
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,0,rougeL_f1,0.09240216133187241,0.0013869214272209192
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,0,rougeL_precision,0.06270341471732394,0.0010525686174149545
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,0,rougeL_recall,0.18598575685230342,0.0025970028213977746
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,0,rougeL_f1_stemmed,0.09553790162993242,0.0014241560534585117
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,0,rougeL_precision_stemmed,0.06479509480082361,0.0010759950037603314
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,0,rougeL_recall_stemmed,0.19246914515246327,0.0026823971120685124
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,0,exact_match_tokens,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,0,exact_match_tokens_s100,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,0,rougeL_f1_s100,0.1590834846458696,0.002114520728541398
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,0,rougeL_recall_s100,0.16184309674123523,0.002119600075773478
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,0,rougeL_precision_s100,0.1583751430097216,0.0022071467300918603
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,1,rougeL_f1,0.0948378347329899,0.0013545727478671845
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,1,rougeL_precision,0.0653862156014993,0.00120129531741309
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,1,rougeL_recall,0.1894690893911905,0.0026117806815942756
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,1,rougeL_f1_stemmed,0.09810283334140636,0.0014090275183540287
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,1,rougeL_precision_stemmed,0.06760676215465249,0.0012349091562943151
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,1,rougeL_recall_stemmed,0.19597778583015543,0.0027047873007151895
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,1,exact_match_tokens,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,1,exact_match_tokens_s100,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,1,rougeL_f1_s100,0.16312716000652014,0.0020662351003362042
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,1,rougeL_recall_s100,0.16534063904528207,0.002092133978951704
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,1,rougeL_precision_s100,0.16349916135796688,0.0021596284482951855
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,4,rougeL_f1,0.09382408418939497,0.0014150290137135786
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,4,rougeL_precision,0.0644708108561536,0.0012257665398750818
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,4,rougeL_recall,0.18648686844369622,0.0025760287240913526
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,4,rougeL_f1_stemmed,0.09680046662180444,0.0014507339764459491
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,4,rougeL_precision_stemmed,0.06647499658290007,0.0012420072208925372
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,4,rougeL_recall_stemmed,0.1924847591508984,0.002663055593571142
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,4,exact_match_tokens,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,4,exact_match_tokens_s100,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,4,rougeL_f1_s100,0.1611672688375561,0.002146159380951672
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,4,rougeL_recall_s100,0.1634398907691507,0.00218315301267346
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,4,rougeL_precision_s100,0.16141045336774842,0.002220990631059605
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,16,rougeL_f1,0.09301907945042162,0.0020058253696063856
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,16,rougeL_precision,0.06363790113020933,0.0015553152363114596
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,16,rougeL_recall,0.1844751232249169,0.003845697963277185
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,16,rougeL_f1_stemmed,0.09539268913998947,0.0020524015892352003
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,16,rougeL_precision_stemmed,0.06523307511594674,0.0015812616303952048
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,16,rougeL_recall_stemmed,0.18924015338648703,0.0039470505362128
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,16,exact_match_tokens,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,16,exact_match_tokens_s100,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,16,rougeL_f1_s100,0.1571803172968894,0.003087098436936187
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,16,rougeL_recall_s100,0.15909663432814647,0.0031902325782309695
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,16,rougeL_precision_s100,0.15751162605400088,0.0031084489994710226
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,64,rougeL_f1,0.09033708351429572,0.0030421771654106453
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,64,rougeL_precision,0.061236879297715235,0.002250617678577021
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,64,rougeL_recall,0.1814999352177563,0.005960902791167659
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,64,rougeL_f1_stemmed,0.09314497613332233,0.003085506916336361
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,64,rougeL_precision_stemmed,0.0630961291337534,0.0022666149687908354
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,64,rougeL_recall_stemmed,0.18737547987664496,0.00614341693642032
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,64,exact_match_tokens,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,64,exact_match_tokens_s100,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,64,rougeL_f1_s100,0.15348365049635232,0.0044723203266200055
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,64,rougeL_recall_s100,0.15577868167500686,0.0045366266146963105
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,64,rougeL_precision_s100,0.1533796173256814,0.004619982020582098
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,256,rougeL_f1,0.0924192925297134,0.003973266432805153
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,256,rougeL_precision,0.06284280524388766,0.0030402110605617194
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,256,rougeL_recall,0.18511450563525755,0.00745240184237241
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,256,rougeL_f1_stemmed,0.09477826274515473,0.004061568750001067
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,256,rougeL_precision_stemmed,0.06439266213925815,0.0030800020296293394
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,256,rougeL_recall_stemmed,0.19013178228746544,0.007741568819491809
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,256,exact_match_tokens,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,256,exact_match_tokens_s100,0.0,0.0
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,256,rougeL_f1_s100,0.1588056417553619,0.005302888997516616
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,256,rougeL_recall_s100,0.16278830953232512,0.005359022297849729
wikipedia,allegrolab__hubble-1b-500b_toks-standard-hf,256,rougeL_precision_s100,0.156664576792796,0.005451113185864737
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,rougeL_f1,0.13191196404057237,0.0020117153989049176
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,rougeL_precision,0.12311913736186939,0.0027042204890578656
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,rougeL_recall,0.18043398322338,0.0024241134645106546
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,rougeL_f1_stemmed,0.13525863449758063,0.002036286030793806
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,rougeL_precision_stemmed,0.12628824466527497,0.002769925783852587
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,rougeL_recall_stemmed,0.1851905570304098,0.002462448929484308
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,exact_match_tokens,0.0,0.0
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,exact_match_tokens_s100,0.0013175230566534915,0.0013175230566534915
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,rougeL_f1_s100,0.16870492775677481,0.0022855441438534947
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,rougeL_recall_s100,0.1695380966839427,0.002333756773193251
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,rougeL_precision_s100,0.17077631238437688,0.0023855348781043977
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,rougeL_f1,0.14130334617808582,0.0032614186782948433
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,rougeL_precision,0.1325663189374288,0.004021250521813192
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,rougeL_recall,0.19023419182795956,0.003463824197922881
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,rougeL_f1_stemmed,0.1448537197273592,0.003280032395821426
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,rougeL_precision_stemmed,0.1357604996635398,0.00405127868248228
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,rougeL_recall_stemmed,0.19535687708391172,0.0035123435396638716
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,exact_match_tokens,0.0,0.0
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,exact_match_tokens_s100,0.006587615283267457,0.0029382875597591287
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,rougeL_f1_s100,0.17877965220797493,0.0038361164724076157
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,rougeL_recall_s100,0.17968551345604122,0.0038127888377242677
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,rougeL_precision_s100,0.18206067917404645,0.004133220436911661
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,rougeL_f1,0.1484004397023529,0.0036985532839560946
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,rougeL_precision,0.1361008415109227,0.00407960347160715
wikipedia,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,rougeL_recall,0.19849187293848025,0.0038046296999772926
